ip,classification,risk_recommended_pulsedive,abuseipdb_confidence_score,abuseipdb_total_reports,abuseipdb_num_distinct_users,abuseipdb_recent_reports_count,apivoid_risk_score,apivoid_blacklists_engines_count,apivoid_blacklists_detections,apivoid_blacklists_detection_rate,virustotal_reputation,virustotal_harmless,virustotal_malicious,virustotal_suspicious,virustotal_undetected
116193191223,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
116.193.191.94,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.180635838150289,0.631578947368421,0.0,0.010526315789473684,0.35789473684210527
116.196.71.152,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.180635838150289,0.631578947368421,0.0,0.010526315789473684,0.35789473684210527
116.196.95.88,denylist,0.4000000000000001,0.07,3.529411764705883e-05,0.0015,3.0,1.0,82.0,7.0,0.09,0.17630057803468205,0.6,0.06315789473684211,0.010526315789473684,0.3263157894736842
116197232122,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6105263157894737,0.05263157894736842,0.0,0.3368421052631579
116.198.1.184,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.6105263157894737,0.042105263157894736,0.0,0.34736842105263155
116198226245,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6105263157894737,0.031578947368421054,0.0,0.35789473684210527
116198230220,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
116.198.243.30,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.180635838150289,0.6210526315789473,0.031578947368421054,0.0,0.34736842105263155
116.198.41.238,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6210526315789473,0.021052631578947368,0.010526315789473684,0.34736842105263155
116204183155,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.17919075144508667,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
116211150171,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
116.213.36.234,suspicious,0.6000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
116.213.38.162,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
116228195251,denylist,0.4000000000000001,1.0,0.013894117647058824,0.0905,3.0,1.0,82.0,11.0,0.13,0.17485549132947975,0.5684210526315789,0.09473684210526316,0.021052631578947368,0.3157894736842105
116.232.113.46,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
116.236.142.18,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.17919075144508667,0.6105263157894737,0.05263157894736842,0.0,0.3368421052631579
116.240.97.42,denylist,0.4000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
116.241.135.41,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6210526315789473,0.010526315789473684,0.0,0.3684210526315789
116.251.49.106,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
116.253.214.44,denylist,0.6000000000000001,1.0,0.0026000000000000003,0.0645,3.0,1.0,82.0,8.0,0.1,0.17630057803468205,0.5789473684210527,0.06315789473684211,0.021052631578947368,0.3368421052631579
116.255.155.36,denylist,0.4000000000000001,1.0,0.012823529411764706,0.1995,3.0,1.0,82.0,20.0,0.24,0.17630057803468205,0.5578947368421052,0.09473684210526316,0.021052631578947368,0.3263157894736842
116255156120,denylist,0.4000000000000001,1.0,0.025094117647058826,0.2805,3.0,1.0,82.0,16.0,0.2,0.17341040462427743,0.5578947368421052,0.10526315789473684,0.031578947368421054,0.30526315789473685
116.38.33.67,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
116.48.138.69,denylist,1.0000000000000002,1.0,0.014588235294117648,0.0945,3.0,1.0,82.0,18.0,0.22,0.17774566473988437,0.5684210526315789,0.07368421052631578,0.031578947368421054,0.3263157894736842
116.48.148.41,denylist,1.0000000000000002,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,6.0,0.07,0.17630057803468205,0.5894736842105263,0.06315789473684211,0.010526315789473684,0.3368421052631579
116.48.151.249,denylist,1.0000000000000002,1.0,0.0086,0.077,3.0,1.0,82.0,11.0,0.13,0.17774566473988437,0.5684210526315789,0.08421052631578947,0.021052631578947368,0.3263157894736842
116.49.40.138,denylist,0.4000000000000001,0.07,0.005129411764705882,0.0395,3.0,1.0,82.0,8.0,0.1,0.17774566473988437,0.6526315789473685,0.021052631578947368,0.0,0.3263157894736842
116.55.21.104,denylist,0.4000000000000001,1.0,0.006847058823529412,0.07100000000000001,3.0,1.0,82.0,13.0,0.16,0.17630057803468205,0.6105263157894737,0.05263157894736842,0.010526315789473684,0.3263157894736842
116.62.167.172,denylist,0.4000000000000001,1.0,0.02687058823529412,0.043000000000000003,3.0,1.0,82.0,12.0,0.15,0.18352601156069362,0.5894736842105263,0.06315789473684211,0.021052631578947368,0.3263157894736842
116.62.176.249,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.18352601156069362,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
116.66.190.67,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.17774566473988437,0.6421052631578947,0.010526315789473684,0.0,0.34736842105263155
116.7.248.50,denylist,0.4000000000000001,1.0,0.012141176470588237,0.08750000000000001,3.0,1.0,82.0,15.0,0.18,0.17341040462427743,0.5684210526315789,0.10526315789473684,0.010526315789473684,0.3157894736842105
116.8.108.115,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.17774566473988437,0.6105263157894737,0.042105263157894736,0.0,0.34736842105263155
116.8.109.79,denylist,0.6000000000000001,1.0,0.016823529411764706,0.2445,3.0,1.0,82.0,12.0,0.15,0.17485549132947975,0.6210526315789473,0.042105263157894736,0.021052631578947368,0.3157894736842105
116.86.200.16,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.17485549132947975,0.6,0.05263157894736842,0.010526315789473684,0.3368421052631579
116.88.179.77,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
116.90.97.235,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
116.94.0.159,denylist,0.4000000000000001,1.0,0.019141176470588238,0.1225,3.0,1.0,82.0,17.0,0.21,0.17630057803468205,0.5684210526315789,0.07368421052631578,0.021052631578947368,0.3368421052631579
116.98.170.252,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.18352601156069362,0.631578947368421,0.010526315789473684,0.010526315789473684,0.34736842105263155
117102108197,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.18352601156069362,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
117145181117,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
117.146.83.251,denylist,0.4000000000000001,1.0,0.008741176470588237,0.073,3.0,1.0,82.0,13.0,0.16,0.17485549132947975,0.5684210526315789,0.09473684210526316,0.021052631578947368,0.3157894736842105
117.157.246.26,denylist,0.4000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.6421052631578947,0.021052631578947368,0.0,0.3368421052631579
117.158.21.113,denylist,0.4000000000000001,1.0,0.005247058823529412,0.058,3.0,1.0,82.0,9.0,0.11,0.17919075144508667,0.5368421052631579,0.10526315789473684,0.031578947368421054,0.3263157894736842
117.158.56.11,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,8.0,0.1,0.1589595375722543,0.5789473684210527,0.07368421052631578,0.010526315789473684,0.3368421052631579
117.158.66.137,denylist,0.4000000000000001,1.0,0.0020941176470588236,0.024,3.0,1.0,82.0,13.0,0.16,0.18352601156069362,0.5578947368421052,0.09473684210526316,0.021052631578947368,0.3263157894736842
117159174136,denylist,0.4000000000000001,1.0,0.013941176470588236,0.098,3.0,1.0,82.0,14.0,0.17,0.17341040462427743,0.5578947368421052,0.10526315789473684,0.021052631578947368,0.3157894736842105
117176116226,denylist,0.4000000000000001,1.0,0.006905882352941177,0.07050000000000001,3.0,1.0,82.0,5.0,0.06,0.180635838150289,0.6,0.05263157894736842,0.0,0.34736842105263155
117.185.38.2,denylist,0.4000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,8.0,0.1,0.17630057803468205,0.6,0.05263157894736842,0.010526315789473684,0.3368421052631579
117.187.117.6,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6105263157894737,0.042105263157894736,0.0,0.34736842105263155
117.2.123.19,denylist,0.0,1.0,0.01731764705882353,0.105,3.0,1.0,82.0,19.0,0.23,0.17485549132947975,0.5578947368421052,0.10526315789473684,0.010526315789473684,0.3263157894736842
117.2.142.24,denylist,0.0,1.0,0.04524705882352941,0.3635,3.0,1.0,82.0,19.0,0.23,0.17341040462427743,0.5368421052631579,0.11578947368421053,0.021052631578947368,0.3263157894736842
117.200.60.246,denylist,0.4000000000000001,1.0,0.012152941176470589,0.096,3.0,1.0,82.0,14.0,0.17,0.17774566473988437,0.6105263157894737,0.042105263157894736,0.021052631578947368,0.3263157894736842
117.200.76.166,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.5894736842105263,0.06315789473684211,0.0,0.34736842105263155
117232107108,denylist,0.4000000000000001,0.04,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,5.0,0.06,0.17774566473988437,0.6,0.042105263157894736,0.021052631578947368,0.3368421052631579
117.245.243.36,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
117.247.111.70,denylist,0.4000000000000001,1.0,0.07110588235294119,0.47100000000000003,3.0,1.0,82.0,17.0,0.21,0.17630057803468205,0.5368421052631579,0.11578947368421053,0.031578947368421054,0.3157894736842105
117.247.178.81,denylist,0.4000000000000001,1.0,0.037647058823529415,0.3825,3.0,1.0,82.0,17.0,0.21,0.17485549132947975,0.5473684210526316,0.11578947368421053,0.021052631578947368,0.3157894736842105
117.33.143.246,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.180635838150289,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
117.33.143.85,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
117.33.153.148,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.17919075144508667,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
117.33.154.164,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.17919075144508667,0.6210526315789473,0.021052631578947368,0.010526315789473684,0.34736842105263155
117.33.169.242,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
117.33.176.136,denylist,0.6000000000000001,0.07,3.529411764705883e-05,0.0015,3.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.6,0.031578947368421054,0.010526315789473684,0.35789473684210527
117.33.228.136,denylist,0.6000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,0.7000000000000001,82.0,3.0,0.04,0.17774566473988437,0.631578947368421,0.021052631578947368,0.0,0.34736842105263155
117.33.249.57,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.17774566473988437,0.6210526315789473,0.042105263157894736,0.0,0.3368421052631579
117.34.121.235,denylist,0.6000000000000001,0.07,0.0003882352941176471,0.0105,3.0,1.0,82.0,5.0,0.06,0.17485549132947975,0.6,0.06315789473684211,0.010526315789473684,0.3263157894736842
117.34.211.24,denylist,0.6000000000000001,0.09,0.0014941176470588235,0.033,3.0,1.0,82.0,7.0,0.09,0.17630057803468205,0.6,0.05263157894736842,0.0,0.34736842105263155
117.5.22.143,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
117.50.119.17,denylist,0.4000000000000001,1.0,0.014611764705882354,0.196,3.0,1.0,82.0,10.0,0.12,0.17485549132947975,0.6,0.05263157894736842,0.031578947368421054,0.3157894736842105
117.50.119.25,denylist,0.4000000000000001,1.0,0.03229411764705883,0.3365,3.0,1.0,82.0,10.0,0.12,0.17485549132947975,0.5578947368421052,0.08421052631578947,0.031578947368421054,0.3263157894736842
117.50.120.215,denylist,0.4000000000000001,1.0,0.020376470588235295,0.0925,3.0,1.0,82.0,9.0,0.11,0.1820809248554913,0.631578947368421,0.042105263157894736,0.010526315789473684,0.3157894736842105
117.50.137.84,denylist,0.4000000000000001,1.0,0.028223529411764706,0.3295,3.0,1.0,82.0,14.0,0.17,0.17485549132947975,0.5578947368421052,0.09473684210526316,0.031578947368421054,0.3157894736842105
117.50.165.23,denylist,0.4000000000000001,1.0,0.018094117647058823,0.2555,3.0,1.0,82.0,9.0,0.11,0.17485549132947975,0.5789473684210527,0.06315789473684211,0.042105263157894736,0.3157894736842105
117.50.172.50,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,8.0,0.1,0.17630057803468205,0.5894736842105263,0.05263157894736842,0.010526315789473684,0.34736842105263155
117.50.174.21,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.17774566473988437,0.5894736842105263,0.031578947368421054,0.010526315789473684,0.3684210526315789
117.50.174.244,allowlist,0.0,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.1820809248554913,0.6526315789473685,0.0,0.0,0.34736842105263155
117.50.184.148,suspicious,0.4000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,6.0,0.07,0.17774566473988437,0.6421052631578947,0.010526315789473684,0.010526315789473684,0.3368421052631579
117.50.188.36,denylist,0.4000000000000001,0.07,4.705882352941177e-05,0.0015,3.0,1.0,82.0,8.0,0.1,0.17485549132947975,0.6,0.06315789473684211,0.010526315789473684,0.3263157894736842
117.50.189.223,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.180635838150289,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
117.50.190.141,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,7.0,0.09,0.17774566473988437,0.6105263157894737,0.05263157894736842,0.0,0.3368421052631579
117.50.198.67,denylist,0.0,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.6105263157894737,0.031578947368421054,0.010526315789473684,0.34736842105263155
117.50.202.179,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.17774566473988437,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
117.50.209.157,denylist,0.4000000000000001,1.0,0.017258823529411764,0.2545,3.0,1.0,82.0,6.0,0.07,0.17630057803468205,0.5894736842105263,0.05263157894736842,0.010526315789473684,0.34736842105263155
117.50.213.252,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.17774566473988437,0.6105263157894737,0.021052631578947368,0.010526315789473684,0.35789473684210527
117.50.51.118,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.17630057803468205,0.5894736842105263,0.042105263157894736,0.010526315789473684,0.35789473684210527
117.50.51.119,denylist,0.4000000000000001,1.0,0.01243529411764706,0.1765,3.0,1.0,82.0,11.0,0.13,0.17630057803468205,0.5578947368421052,0.08421052631578947,0.031578947368421054,0.3263157894736842
117.50.51.198,denylist,0.4000000000000001,1.0,0.027964705882352944,0.3155,3.0,1.0,82.0,17.0,0.21,0.17485549132947975,0.5473684210526316,0.10526315789473684,0.031578947368421054,0.3157894736842105
117.50.52.155,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.17919075144508667,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
117.50.55.100,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.17630057803468205,0.6,0.042105263157894736,0.0,0.35789473684210527
117.50.55.96,denylist,0.4000000000000001,1.0,0.0391764705882353,0.375,3.0,1.0,82.0,15.0,0.18,0.17485549132947975,0.5578947368421052,0.08421052631578947,0.031578947368421054,0.3263157894736842
117.50.67.183,denylist,0.4000000000000001,1.0,0.03058823529411765,0.3525,3.0,1.0,82.0,16.0,0.2,0.17341040462427743,0.5684210526315789,0.08421052631578947,0.031578947368421054,0.3157894736842105
117.50.68.134,denylist,0.4000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,8.0,0.1,0.17630057803468205,0.5684210526315789,0.06315789473684211,0.010526315789473684,0.35789473684210527
117.54.201.91,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.1820809248554913,0.631578947368421,0.010526315789473684,0.010526315789473684,0.34736842105263155
117.54.215.10,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.631578947368421,0.010526315789473684,0.010526315789473684,0.34736842105263155
117.6.44.221,denylist,0.4000000000000001,1.0,0.04269411764705883,0.358,3.0,1.0,82.0,19.0,0.23,0.17341040462427743,0.5684210526315789,0.08421052631578947,0.021052631578947368,0.3263157894736842
117.62.22.237,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,7.0,0.09,0.180635838150289,0.5894736842105263,0.042105263157894736,0.021052631578947368,0.34736842105263155
117.63.193.165,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
117.71.53.210,denylist,0.4000000000000001,1.0,0.008341176470588236,0.0755,3.0,1.0,82.0,19.0,0.23,0.17630057803468205,0.5578947368421052,0.08421052631578947,0.021052631578947368,0.3368421052631579
117.72.117.22,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
117.72.119.53,suspicious,0.6000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
117.72.121.10,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.631578947368421,0.010526315789473684,0.010526315789473684,0.34736842105263155
117.72.64.87,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.1820809248554913,0.631578947368421,0.010526315789473684,0.010526315789473684,0.34736842105263155
117.72.74.121,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6210526315789473,0.021052631578947368,0.0,0.35789473684210527
117.80.116.201,denylist,0.4000000000000001,1.0,0.0024823529411764707,0.028,3.0,1.0,82.0,10.0,0.12,0.18352601156069362,0.5578947368421052,0.10526315789473684,0.021052631578947368,0.3157894736842105
117.80.234.78,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.17630057803468205,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
117.82.50.82,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.1820809248554913,0.5789473684210527,0.06315789473684211,0.0,0.35789473684210527
117.91.186.55,denylist,0.6000000000000001,1.0,0.027658823529411767,0.298,3.0,1.0,82.0,17.0,0.21,0.17485549132947975,0.5578947368421052,0.07368421052631578,0.042105263157894736,0.3263157894736842
118.100.80.16,denylist,0.8,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.17919075144508667,0.631578947368421,0.0,0.010526315789473684,0.35789473684210527
118.102.29.68,denylist,0.6000000000000001,0.0,0.0003058823529411765,0.009000000000000001,3.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.5894736842105263,0.07368421052631578,0.010526315789473684,0.3263157894736842
118.107.44.111,denylist,0.6000000000000001,1.0,0.07562352941176471,0.481,3.0,1.0,82.0,16.0,0.2,0.09537572254335258,0.5789473684210527,0.09473684210526316,0.010526315789473684,0.3157894736842105
118121196195,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.1820809248554913,0.6210526315789473,0.021052631578947368,0.0,0.35789473684210527
